price,freight_value
79.9,7.42
29.99,14.1
198.9,12.0
58.99,16.66
1280.0,63.44
19.9,8.72
189.0,16.42
13.99,15.1
12.99,15.23
12.99,15.23
59.9,17.13
59.89,9.17
25.0,9.94
175.9,22.07
49.9,18.45
154.9,14.1
24.99,15.28
129.99,18.19
72.99,18.75
79.9,42.59
13.9,18.23
29.33,8.27
129.0,18.47
56.0,18.49
138.0,27.52
208.0,43.69
39.9,22.06
119.9,9.03
119.9,9.03
59.9,26.96
49.0,16.11
72.9,12.01
74.8,38.07
59.9,25.26
219.0,30.56
79.9,12.51
28.9,22.92
59.9,13.44
69.99,8.65
65.99,16.71
105.0,9.67
140.0,12.71
17.0,16.79
279.99,28.28
169.9,17.44
109.9,18.02
449.99,42.09
112.0,16.22
29.9,12.69
79.9,13.0
18.0,15.11
129.9,9.1
119.99,12.04
59.55,17.67
74.9,34.6
59.9,12.86
160.0,27.89
284.1,19.24
89.0,17.87
50.9,56.61
49.9,13.37
139.99,40.31
139.99,40.31
150.0,60.04
150.0,24.02
150.0,60.04
150.0,24.02
34.23,16.11
79.9,11.76
185.0,8.16
185.0,8.16
32.5,12.79
25.99,15.1
326.16,18.68
164.0,13.59
213.0,18.37
189.9,12.87
319.0,18.42
25.0,9.34
69.9,16.25
59.9,18.31
250.0,24.29
583.0,15.58
40.0,23.08
159.9,14.14
425.0,39.05
144.97,18.26
144.97,18.26
1190.0,178.11
29.9,10.96
284.9,16.75
109.9,18.02
21.99,15.1
24.0,14.11
79.9,13.92
108.0,13.64
35.0,19.44
35.0,19.44
89.0,25.46
21.9,9.34
599.9,21.45
47.2,16.6
69.9,16.46
117.9,38.38
179.0,16.0
47.49,18.94
129.9,9.72
49.9,17.6
299.9,12.71
100.0,9.34
129.99,14.51
46.99,7.39
49.99,16.11
299.9,38.7
19.9,13.58
66.0,10.86
22.0,8.72
25.9,7.78
79.0,25.83
259.9,10.57
28.99,7.78
48.0,16.11
79.99,20.96
139.0,12.18
120.0,34.38
29.0,7.78
249.9,69.21
21.9,22.06
21.9,22.06
58.99,16.66
119.9,13.86
54.91,14.14
38.6,17.92
38.6,17.92
88.6,18.5
99.9,10.11
149.9,23.37
109.9,12.27
109.9,12.27
109.9,12.27
109.9,12.27
109.99,16.53
24.9,7.43
28.9,19.04
59.9,19.66
59.9,19.66
248.99,60.29
224.1,19.46
48.9,31.1
29.9,16.79
565.7,55.51
239.99,20.87
69.9,16.58
69.0,49.76
29.9,15.56
29.9,15.56
29.9,15.56
49.9,8.72
138.0,67.5
43.0,21.18
43.0,21.18
79.99,8.91
109.0,13.78
39.0,8.29
1149.0,34.36
59.9,16.12
389.9,201.46
214.08,19.3
49.95,16.79
189.8,12.83
76.9,20.62
115.0,23.39
119.99,84.39
69.9,26.11
299.9,10.91
24.0,7.39
29.9,15.1
49.0,51.06
199.9,23.98
158.6,25.19
34.99,14.52
56.0,15.49
17.5,10.96
143.8,23.33
529.99,18.46
146.94,49.4
69.9,17.74
56.99,8.72
228.0,26.58
14.9,17.06
119.99,17.09
79.99,8.72
17.99,15.1
68.99,15.28
124.9,43.45
30.0,11.85
105.0,16.93
186.0,19.18
19.9,11.85
19.9,11.85
115.0,18.69
13.7,7.78
144.0,18.89
429.0,16.75
88.0,13.74
27.9,11.85
29.9,11.85
78.0,9.36
99.9,16.67
179.0,45.71
139.99,16.99
129.0,17.0
399.0,172.31
66.99,17.21
149.0,13.29
59.9,19.39
680.0,184.98
136.9,17.87
155.0,9.51
52.9,23.17
69.9,14.58
30.05,15.23
139.99,21.47
199.99,17.16
180.0,16.36
119.99,18.94
63.9,23.03
18.99,7.39
29.99,12.87
19.9,7.78
179.99,23.58
168.0,37.55
105.0,14.66
35.9,7.39
159.0,13.45
140.0,19.08
65.9,18.74
120.0,7.87
100.6,33.15
23.9,12.79
23.9,12.79
27.5,8.72
199.9,51.9
109.9,9.12
114.9,21.2
399.0,20.67
198.0,16.14
35.0,19.32
105.9,9.56
79.0,12.68
79.0,12.68
89.9,7.96
157.4,42.43
42.99,15.1
99.9,19.94
99.9,19.94
39.9,42.38
82.0,12.91
79.9,19.53
181.01,26.3
148.0,9.91
47.0,13.37
19.9,12.48
48.0,17.06
120.0,13.86
53.99,17.95
139.0,23.55
67.0,16.23
59.99,22.35
54.9,10.99
149.0,17.52
50.0,16.6
45.9,52.48
149.8,18.93
29.9,10.96
34.9,16.79
24.49,10.96
119.8,29.24
180.0,48.14
180.0,48.14
19.9,9.34
139.9,15.73
29.9,5.14
49.9,12.86
49.97,13.47
21.99,13.47
79.9,8.3
59.9,12.86
14.99,15.23
14.99,15.23
14.99,15.23
138.0,12.9
138.0,12.9
47.99,12.69
199.0,16.14
49.9,9.1
69.9,19.46
139.0,12.18
68.9,16.92
89.9,25.47
45.0,7.39
117.48,17.26
35.0,15.23
18.49,14.1
58.9,17.66
14.99,15.23
149.0,23.84
572.9,21.89
174.0,11.83
31.5,19.41
31.5,19.41
98.0,36.01
56.99,8.72
129.0,18.52
129.9,18.16
125.0,14.22
67.0,22.18
67.0,22.18
199.0,19.49
179.9,17.41
215.0,18.42
16.5,12.48
166.99,23.49
18.55,16.32
92.0,14.23
119.9,19.81
127.42,13.02
109.99,15.52
14.99,7.39
399.99,16.79
114.9,17.93
67.9,19.45
89.99,18.43
13.99,7.39
129.0,20.09
29.9,18.31
149.0,44.84
59.9,17.13
49.9,13.83
199.99,37.49
109.0,21.16
139.9,15.74
160.0,26.4
79.27,16.99
49.9,41.33
205.0,18.14
161.9,8.88
99.9,19.94
99.9,18.94
34.9,15.23
32.99,16.11
32.99,16.11
47.49,16.11
299.0,14.22
38.4,19.46
145.49,18.82
11.04,8.88
28.45,13.37
45.9,16.11
51.9,23.16
34.49,15.1
54.0,18.48
148.9,16.67
119.9,29.88
1099.9,92.58
58.99,17.66
48.0,11.74
55.9,16.96
110.32,18.87
27.99,7.78
55.0,8.88
89.0,17.06
37.9,16.79
269.99,17.65
69.9,16.25
69.9,13.51
109.9,44.85
37.0,10.96
39.8,12.69
60.0,7.39
36.9,13.74
152.0,23.64
40.9,17.92
159.99,23.92
129.99,24.06
514.99,12.78
48.99,7.78
159.8,14.87
62.0,23.01
79.0,13.57
111.9,23.58
299.99,16.86
49.9,24.84
159.0,21.6
125.9,13.9
179.99,76.5
76.99,40.69
179.99,76.5
76.99,40.69
179.99,76.5
179.99,76.5
76.99,40.69
76.99,40.69
76.99,40.69
76.99,40.69
179.99,76.5
35.9,7.78
199.0,17.36
49.9,12.79
55.0,13.75
59.99,13.0
149.9,12.14
84.9,17.03
74.9,8.27
689.0,17.84
7.0,0.28
114.0,28.36
62.8,15.19
74.89,16.28
42.9,16.79
45.8,17.92
480.0,26.29
75.0,8.72
99.0,31.0
21.99,7.78
57.99,15.62
45.9,15.56
122.99,14.61
29.99,7.78
95.0,15.77
207.3,16.2
49.0,12.69
69.9,13.51
364.0,18.74
56.99,14.57
248.99,35.91
46.2,11.74
90.0,15.39
28.9,21.15
39.49,11.85
173.9,19.32
62.3,10.82
41.89,10.82
20.89,10.82
98.99,17.97
31.76,3.26
176.21,26.83
65.9,16.22
59.0,16.11
40.95,17.6
18.9,15.1
189.9,14.44
24.0,7.59
168.0,27.44
16.99,7.39
127.89,23.48
99.9,23.28
99.9,23.28
104.9,18.56
99.9,24.14
93.0,47.09
89.9,23.21
89.9,23.21
43.0,16.6
149.9,23.37
29.98,15.23
21.99,15.23
218.99,18.78
34.9,14.1
29.0,17.92
29.0,17.92
29.5,13.08
15.0,15.23
29.0,34.15
99.9,0.0
51.0,15.46
36.9,12.79
69.9,0.0
69.9,0.0
69.99,13.83
399.9,26.36
34.9,15.1
35.9,7.78
499.0,19.25
149.9,12.75
179.99,12.76
39.0,16.11
18.9,25.63
179.0,40.58
55.0,19.58
55.0,19.58
55.0,19.58
45.0,7.58
12.25,7.78
20.89,15.79
69.9,12.41
69.9,12.41
169.9,15.36
12.88,15.1
39.9,17.63
135.65,22.7
22.5,15.11
69.9,13.51
199.5,23.11
199.5,23.11
95.4,18.47
189.99,10.14
69.9,17.37
104.49,2.7
69.9,33.76
139.0,7.84
79.9,7.81
343.4,16.57
18.0,7.5
24.0,14.42
58.5,19.6
179.99,26.88
15.99,14.12
49.0,15.44
219.9,36.6
16.4,19.32
368.9,27.42
35.9,14.1
86.99,29.01
349.9,27.73
149.0,13.6
99.0,32.02
69.9,19.46
124.9,23.15
12.99,15.23
25.0,15.23
107.0,12.25
389.9,69.6
89.8,7.49
422.0,21.92
37.9,14.52
68.99,8.85
655.0,21.84
48.9,15.1
616.0,18.62
1999.0,99.4
879.99,32.7
121.0,18.95
29.99,11.85
27.99,16.79
179.0,19.94
109.9,19.63
45.99,15.11
43.5,26.9
59.0,15.16
169.9,17.44
69.99,13.51
49.0,15.79
169.0,16.28
15.0,21.15
129.99,21.71
149.9,23.98
59.9,15.3
149.0,25.39
76.25,28.51
88.0,23.19
59.0,17.66
16.9,15.1
129.9,15.66
120.0,11.47
48.9,11.5
41.9,11.5
119.99,17.09
379.9,25.53
32.9,9.34
14.49,7.87
325.0,17.02
18.9,7.55
13.5,7.39
89.0,13.64
59.9,13.72
58.66,38.92
81.99,18.45
29.99,37.04
29.99,37.04
289.9,22.52
29.99,15.1
99.99,17.54
53.9,0.0
113.3,18.04
37.9,15.11
228.8,16.7
89.99,20.71
67.0,12.43
29.9,14.0
29.9,14.0
659.99,25.42
108.9,19.67
86.57,44.41
64.9,7.78
24.99,18.23
125.0,9.23
62.9,18.54
39.9,16.11
18.99,7.78
429.99,43.99
149.9,38.6
89.9,21.08
89.9,21.08
116.9,0.0
13.77,18.23
82.9,15.33
161.55,15.3
199.0,38.08
21.9,11.85
194.9,8.62
29.99,12.87
49.5,8.88
32.0,15.32
84.9,9.41
45.8,16.11
79.9,16.32
15.99,7.78
49.9,15.23
890.0,258.28
680.0,239.14
299.99,54.46
69.0,38.03
179.98,82.55
59.9,27.61
89.0,13.64
89.0,13.64
62.9,13.46
28.9,22.06
89.99,50.5
134.9,53.3
148.0,27.77
55.83,17.64
46.9,16.11
51.5,19.33
148.8,24.91
99.0,15.44
14.7,8.11
25.0,20.8
149.9,21.1
84.99,9.41
169.0,17.43
169.0,17.43
79.8,17.84
115.0,15.69
9.0,22.06
9.0,22.06
140.0,64.65
49.9,16.54
21.9,7.94
164.99,23.73
69.0,18.05
43.9,14.1
94.0,13.21
56.8,13.42
10.6,8.29
19.99,7.79
39.99,7.79
40.0,15.38
59.9,14.17
49.0,19.32
49.0,19.32
49.0,19.32
25.0,15.23
110.0,27.75
139.9,17.42
65.9,17.2
154.9,17.79
134.99,14.66
259.9,17.58
69.9,12.43
42.0,50.85
154.9,14.81
249.0,9.0
429.99,47.78
355.9,13.99
259.98,56.26
259.98,56.26
111.08,16.54
49.0,7.78
52.11,20.85
102.5,13.74
69.9,18.29
27.99,17.63
39.99,7.39
39.99,7.39
79.9,15.67
46.9,8.72
79.9,20.96
72.99,23.06
27.99,15.1
59.9,19.61
54.4,15.14
139.99,15.73
49.9,17.6
49.9,17.6
49.9,17.6
49.9,17.6
22.99,14.1
29.99,15.1
326.16,21.16
68.0,11.98
38.0,14.1
89.0,18.42
78.9,15.12
88.0,12.29
139.99,32.45
35.9,15.23
28.78,18.37
28.78,18.37
28.78,18.37
69.9,13.51
80.99,18.15
25.9,34.15
53.9,13.46
249.9,14.41
69.99,11.99
196.99,20.0
196.99,20.0
18.0,7.78
18.0,7.78
79.9,10.01
14.9,15.23
10.99,15.1
86.0,18.7
229.5,16.49
57.0,13.98
19.9,13.47
34.9,9.34
53.9,21.35
185.9,19.4
109.0,14.37
39.99,15.1
349.0,18.2
238.0,21.4
39.0,18.23
120.0,18.72
78.45,18.43
129.0,65.89
89.0,17.87
38.9,11.29
66.9,13.49
19.9,18.23
27.9,10.96
356.19,13.83
69.9,16.74
16.43,14.1
16.43,14.1
27.9,16.11
93.0,21.14
89.0,9.16
89.0,9.16
150.0,12.55
199.9,26.24
43.0,15.23
459.0,19.18
14.99,8.72
260.0,13.32
166.99,23.49
18.99,7.78
139.0,23.47
24.9,9.09
189.0,9.89
99.98,15.46
75.0,16.23
82.0,23.15
97.49,12.64
47.75,17.71
31.9,39.41
105.0,9.27
59.33,13.44
119.9,18.72
66.99,60.53
35.9,10.96
19.99,8.72
114.9,18.05
34.9,9.44
549.9,25.78
109.9,24.05
39.0,18.07
154.9,23.95
179.99,23.58
23.99,7.78
89.9,17.88
112.0,10.35
549.9,25.78
48.9,52.48
18.9,42.38
24.9,11.85
24.9,11.85
68.0,11.98
119.9,17.03
147.14,21.52
179.96,33.54
45.0,17.06
79.9,15.31
79.9,15.31
135.9,15.7
104.49,15.94
108.82,19.73
109.9,22.7
179.49,9.45
57.0,12.53
254.8,16.89
38.9,9.44
109.99,29.7
39.9,26.99
90.0,20.58
246.62,20.27
497.0,84.3
19.9,25.63
169.0,31.93
118.0,9.02
59.9,15.17
79.0,12.05
115.9,19.09
107.85,19.99
150.0,16.35
120.0,16.6
29.99,11.85
70.9,39.41
369.0,14.08
30.1,15.1
39.9,17.19
169.0,84.1
27.9,8.95
158.0,27.19
54.9,8.72
54.99,16.14
270.0,9.65
89.9,11.83
29.9,11.89
33.0,9.36
205.0,15.04
189.0,10.24
69.9,34.29
99.8,7.95
34.9,12.48
29.99,22.06
89.99,17.54
89.99,17.54
79.9,26.86
11.55,7.78
320.0,13.63
149.0,25.59
50.9,10.47
72.9,13.18
24.5,8.72
134.9,12.44
107.99,23.88
109.9,13.14
58.9,25.25
150.0,8.3
105.1,16.5
49.9,13.37
359.99,11.33
948.0,58.77
69.9,18.59
79.0,22.87
29.99,7.78
139.0,25.52
43.99,22.9
58.9,22.9
539.0,22.68
89.97,15.51
49.9,9.28
54.6,14.13
79.9,7.42
115.9,3.48
127.0,34.41
132.9,17.24
49.0,17.6
56.0,19.58
60.0,52.77
144.99,18.26
219.0,16.41
57.9,11.8
59.9,14.17
59.9,14.17
59.9,14.17
23.99,7.78
189.9,26.36
110.0,7.79
32.9,14.1
21.9,15.1
49.9,13.37
95.9,14.98
18.9,18.23
9.0,15.1
19.9,12.8
19.9,42.38
64.99,18.33
19.9,7.78
47.99,15.1
64.8,27.4
25.0,7.44
199.0,29.79
79.98,16.43
99.99,9.51
35.9,18.05
119.0,17.08
269.9,19.14
146.99,13.58
139.0,8.23
96.0,8.79
179.99,26.26
165.0,13.13
179.99,26.26
65.55,11.73
50.0,12.48
50.0,19.63
45.0,7.78
39.99,12.79
24.9,25.63
13.65,18.23
100.0,13.14
49.0,17.67
49.0,15.1
56.1,13.97
49.28,11.15
62.9,8.88
62.9,8.88
29.99,7.47
299.0,22.51
109.99,20.85
139.94,91.03
39.9,21.15
109.99,8.93
99.9,21.19
187.0,15.06
189.99,39.35
47.0,16.11
97.0,15.43
109.99,15.88
99.99,15.91
43.98,23.46
299.99,28.18
79.0,14.31
82.49,8.74
229.99,26.16
414.62,23.91
31.8,14.1
69.9,17.74
149.9,23.98
259.99,18.01
69.9,18.37
64.99,14.2
117.3,21.66
24.99,15.28
56.99,14.15
23.99,15.79
259.99,118.87
55.0,7.78
24.5,15.1
99.9,14.43
89.0,17.87
119.99,12.49
249.99,12.49
34.9,18.89
39.0,16.11
29.9,5.57
59.9,22.28
109.9,14.37
249.0,48.27
37.49,9.27
69.9,17.62
49.9,7.78
29.75,15.37
28.56,19.83
56.99,8.72
72.9,14.09
32.0,7.96
95.0,13.11
248.9,16.49
116.9,16.58
116.9,16.58
42.9,18.4
134.9,34.48
13.99,14.1
166.9,27.47
12.9,22.06
85.0,14.2
30.0,15.11
176.99,23.56
169.9,19.49
94.0,25.5
29.99,7.78
148.0,19.14
159.9,32.28
74.99,14.35
89.0,22.96
34.9,15.1
47.9,15.11
84.9,18.47
225.0,66.43
89.18,23.2
89.18,12.96
89.18,12.96
79.9,7.81
93.0,19.62
89.9,7.88
53.9,22.96
215.0,13.41
110.0,17.51
110.0,17.51
139.0,19.07
28.99,18.3
28.99,18.3
115.0,36.13
35.0,14.1
38.9,14.1
179.9,15.49
69.9,16.25
31.9,15.1
199.9,35.16
29.99,13.47
95.0,17.92
39.9,7.54
139.9,16.08
109.9,41.75
56.89,9.74
124.98,22.18
349.9,17.21
16.48,17.6
16.48,17.6
58.0,15.48
126.9,32.21
126.0,133.39
359.9,20.4
110.0,21.57
34.99,8.29
159.99,38.67
39.9,22.21
31.9,7.48
22.0,11.85
750.0,33.62
117.9,20.32
76.9,15.29
35.9,18.35
54.99,19.07
107.15,17.19
399.0,45.07
82.9,14.33
34.99,37.04
29.99,16.05
269.0,16.79
89.9,15.38
119.0,18.4
19.49,7.4
19.49,7.4
9.8,14.1
70.0,18.37
53.2,28.77
59.9,17.67
149.9,11.66
500.0,25.43
99.99,18.28
99.99,18.28
179.0,51.12
105.0,16.04
25.0,12.93
55.0,16.83
205.0,22.27
54.9,18.48
139.96,21.29
1039.97,93.65
99.9,7.95
89.9,23.91
69.9,18.64
1790.0,28.72
1790.0,28.72
1790.0,28.72
1790.0,28.72
38.5,15.56
23.99,16.79
26.5,27.14
299.0,15.21
559.0,69.22
60.0,19.39
60.0,19.39
269.99,18.2
143.0,17.74
219.9,15.74
259.9,80.59
24.0,18.27
34.99,15.1
29.99,8.29
299.0,10.29
119.9,14.57
48.9,26.89
49.9,11.85
139.0,17.22
139.0,17.22
56.9,8.79
111.9,18.83
35.0,18.3
48.9,4.06
79.99,20.28
500.0,20.75
13.65,50.85
193.0,17.6
24.99,7.78
179.9,15.99
176.94,82.33
149.9,53.18
159.0,38.02
44.9,15.1
54.99,13.97
122.99,15.61
1669.87,171.88
59.0,22.99
159.99,57.79
479.0,27.48
139.0,23.51
44.9,15.1
45.9,25.63
54.9,15.14
87.85,13.63
48.0,9.34
269.0,10.08
125.99,23.68
125.99,23.68
164.5,15.9
49.9,18.23
49.9,18.23
39.0,15.1
39.0,15.1
69.9,9.24
169.99,53.79
119.94,57.1
90.0,8.37
79.9,18.8
149.9,21.1
89.9,16.88
469.0,23.92
175.99,23.81
129.9,15.66
146.0,12.52
67.9,19.72
142.5,15.75
193.0,17.6
193.0,17.6
15.0,7.39
47.99,11.85
99.9,19.94
23.99,7.43
25.5,15.1
61.97,18.31
65.9,8.0
65.9,8.0
65.9,8.0
299.0,14.53
89.99,21.43
169.99,13.53
69.99,14.66
179.9,13.56
35.35,15.35
178.0,19.55
59.0,19.38
69.9,16.18
29.98,7.39
30.0,18.23
69.9,106.95
15.99,12.79
309.9,16.34
29.99,20.26
148.0,15.92
107.0,15.5
107.0,15.5
143.0,18.88
49.99,20.75
84.99,16.35
90.0,20.58
599.9,46.26
308.99,17.92
449.9,214.86
12.25,14.1
549.0,22.81
148.0,15.79
55.0,13.65
209.99,24.01
12.9,7.39
53.99,14.13
24.5,8.92
24.5,8.92
24.5,8.92
24.9,7.75
45.6,7.78
110.0,29.49
69.9,17.74
69.9,17.74
14.2,15.23
199.9,8.98
19.9,12.48
17.99,15.1
147.5,36.35
19.99,8.88
130.0,18.16
14.9,16.79
54.99,15.13
49.9,17.78
16.1,18.23
169.9,18.44
39.9,23.28
89.99,8.39
149.99,16.68
65.5,19.37
139.0,25.42
26.99,7.39
35.0,10.09
35.0,10.09
8.9,10.96
8.9,10.96
8.9,10.96
126.99,30.73
59.0,13.43
59.0,13.43
59.0,13.43
59.0,13.43
59.0,13.43
59.0,13.43
59.0,13.43
59.0,13.43
59.0,13.43
59.0,13.43
59.0,13.43
59.0,13.43
59.0,13.43
59.0,13.43
99.99,20.04
17.9,7.87
19.99,50.86
76.89,17.82
129.89,69.77
129.89,69.77
14.9,15.1
219.0,26.68
179.9,21.75
346.0,129.75
346.0,129.75
346.0,129.75
26.99,25.63
110.99,62.81
47.0,22.06
65.0,25.73
269.0,14.54
49.9,20.99
125.55,17.32
12.49,12.48
78.9,7.74
19.99,12.8
64.9,27.38
64.9,27.38
34.99,7.78
205.0,26.27
179.9,9.02
24.9,34.15
28.99,25.63
749.0,55.96
199.99,30.33
59.9,13.44
120.0,29.1
126.9,14.62
44.99,14.1
74.9,15.27
179.9,15.01
99.0,8.11
24.9,15.1
189.88,17.09
36.9,19.59
84.44,14.46
38.0,16.79
389.0,16.45
87.85,13.63
79.9,15.32
349.9,19.02
169.0,17.92
139.9,18.11
24.99,12.48
699.9,22.15
28.99,16.79
59.99,17.67
55.76,27.12
55.76,27.12
55.76,27.12
55.76,27.12
55.76,27.12
34.9,14.52
186.0,19.18
186.0,19.18
59.99,15.18
59.99,15.18
59.99,15.18
49.99,13.83
119.9,16.6
59.99,13.0
95.9,20.16
95.9,20.16
95.9,20.16
399.0,144.29
33.5,15.56
43.0,18.4
43.0,18.4
259.9,44.62
229.9,27.87
179.99,14.09
69.9,13.15
144.99,18.73
79.9,16.19
49.0,7.78
69.0,16.92
2150.0,33.15
150.0,15.8
129.99,18.71
48.9,9.26
139.9,17.89
390.0,15.03
24.9,19.04
119.9,18.42
149.9,23.85
69.9,25.04
199.9,15.16
59.9,15.17
48.9,9.47
144.41,17.45
29.9,18.23
27.99,15.1
24.99,7.44
24.99,7.44
7.0,14.1
99.9,11.79
18.95,14.52
300.0,21.29
79.9,19.25
185.0,13.63
185.0,13.63
115.99,14.9
64.9,14.2
69.99,15.37
154.9,14.1
23.9,7.39
24.9,18.23
93.9,37.8
35.0,7.51
35.0,7.51
35.0,7.51
49.9,14.43
35.9,22.41
36.99,14.52
120.0,18.72
60.99,16.19
60.99,16.19
49.7,13.47
49.7,13.47
12.99,7.39
12.99,7.39
219.0,41.92
117.3,27.05
699.0,33.68
24.75,15.56
24.75,15.56
24.75,15.56
99.99,16.67
49.5,17.6
49.99,16.11
23.99,7.78
559.9,39.15
40.0,11.15
199.08,24.11
175.9,30.36
139.99,14.37
44.99,7.58
67.9,18.58
10.9,11.85
699.99,27.89
432.0,24.95
229.99,18.86
19.9,15.1
110.0,0.0
109.9,8.51
99.0,12.6
39.0,8.88
39.0,8.88
79.5,13.11
23.9,7.78
119.99,17.27
48.0,18.23
182.9,18.53
99.0,17.94
45.9,22.93
37.9,8.82
257.6,16.55
99.9,23.57
260.0,23.53
76.0,14.62
76.0,14.62
138.0,39.26
138.0,39.26
21.9,12.79
59.5,13.0
89.9,19.6
55.0,11.78
89.99,16.39
149.0,18.92
59.99,12.86
110.0,0.0
106.99,30.59
16.0,7.78
109.99,57.25
69.9,19.98
69.9,19.98
410.0,15.89
25.9,7.78
45.0,9.94
39.99,8.29
72.69,19.75
599.0,27.76
11.4,8.27
69.9,0.0
89.18,9.44
39.0,12.79
129.0,18.15
110.32,15.87
61.4,22.36
84.0,16.84
539.9,15.28
29.99,15.1
169.9,27.27
157.9,24.26
73.0,11.53
73.0,11.53
69.99,17.74
159.99,33.4
473.0,46.89
35.99,11.73
99.9,22.57
99.99,16.33
49.0,7.39
21.99,7.78
39.5,18.23
6.0,15.1
39.9,17.6
39.9,17.6
54.9,16.63
42.0,18.39
42.0,18.39
97.99,19.28
39.99,15.23
39.99,15.23
25.6,18.28
65.0,11.15
234.99,22.44
39.9,11.37
28.9,11.36
129.0,40.29
558.5,45.94
259.99,73.05
215.0,23.44
25.99,18.23
25.9,15.11
174.99,11.85
49.9,17.6
49.9,17.6
26.2,18.28
23.89,17.35
114.99,15.68
179.49,9.45
139.99,8.23
45.9,12.79
195.9,12.87
26.9,11.85
40.0,17.78
99.7,17.14
69.9,26.3
25.99,14.1
189.0,27.86
39.9,18.38
149.9,12.55
52.9,23.52
59.9,17.67
27.9,7.87
99.9,27.47
119.8,27.16
200.0,68.45
99.9,16.33
35.0,8.72
20.9,19.95
30.0,15.11
31.99,27.5
179.9,39.05
93.5,15.4
32.9,15.1
74.9,7.19
114.9,21.58
114.9,21.58
114.9,21.58
54.9,15.13
38.9,10.96
139.99,38.82
129.97,50.94
16.99,21.15
32.7,17.06
59.0,25.69
429.9,20.26
109.9,18.02
37.49,14.1
59.9,19.11
104.0,15.48
104.0,15.48
51.87,16.12
29.9,8.72
80.0,65.77
29.9,7.78
140.0,21.62
201.0,62.59
249.5,13.25
65.9,8.88
21.9,25.63
39.9,35.67
129.9,57.16
137.9,43.34
97.9,16.94
144.0,13.45
68.0,13.5
109.9,34.57
115.99,29.21
115.99,29.21
115.99,29.21
89.0,39.51
89.0,39.51
119.0,11.46
79.9,13.22
199.9,16.15
74.67,37.43
95.0,19.36
142.0,79.16
13.65,15.1
179.49,10.07
9.9,8.72
97.9,33.39
27.9,15.1
129.99,19.5
241.1,39.53
116.9,22.53
44.99,15.1
1332.5,105.14
18.99,16.79
25.99,16.79
119.9,18.94
66.99,27.75
59.9,19.61
59.9,19.61
59.9,19.61
129.9,18.34
79.0,19.79
15.99,18.23
269.0,21.37
45.0,16.79
21.9,14.1
75.0,15.83
74.5,15.73
19.9,15.1
349.0,18.2
362.99,11.36
69.79,18.07
137.2,14.71
14.4,15.79
89.0,23.42
74.9,16.82
67.9,13.68
12.5,10.96
58.0,7.87
44.9,22.93
50.0,18.89
24.99,12.79
59.99,11.44
78.0,37.46
79.9,9.37
48.9,19.23
122.99,30.11
89.9,38.88
89.9,38.88
78.0,18.65
78.0,18.65
95.03,17.92
185.81,36.0
17.99,7.78
189.0,24.47
69.9,9.34
23.9,16.05
39.9,10.96
64.9,17.29
12.99,12.79
40.8,15.11
29.9,16.11
59.9,18.3
21.99,17.78
34.99,15.23
419.9,57.38
129.0,29.3
129.0,29.3
149.9,23.92
114.9,15.55
38.9,14.1
37.9,18.23
54.16,17.63
109.78,15.53
109.78,15.53
159.0,7.98
1989.0,34.58
1288.72,26.27
140.0,49.51
36.9,7.39
39.0,11.29
110.0,8.96
29.99,14.52
38.8,13.37
53.9,17.63
70.0,13.61
27.9,16.32
29.99,16.79
49.9,16.79
23.99,7.78
23.99,7.78
64.9,15.3
64.9,15.3
59.89,12.76
89.9,11.24
199.0,21.88
24.99,11.74
21.9,11.85
92.5,17.09
38.9,14.52
59.9,17.67
59.9,17.67
599.0,24.68
79.9,22.85
16.9,14.52
54.9,29.91
109.99,20.01
47.07,19.32
103.97,25.04
52.9,22.3
68.9,18.58
69.0,24.27
69.0,24.27
47.99,20.63
159.9,15.87
399.99,23.6
139.98,57.31
58.9,21.25
149.9,27.35
19.99,14.1
58.99,11.73
149.0,30.08
110.9,39.71
39.0,16.11
16.9,7.39
16.9,7.39
29.9,12.69
29.9,12.69
29.9,12.69
29.9,12.69
29.9,12.69
129.9,9.66
120.0,14.45
21.9,12.79
99.06,15.0
62.4,12.88
129.9,14.03
46.4,7.94
75.0,16.5
75.0,16.5
69.9,18.29
89.9,13.65
96.99,16.44
96.99,16.44
19.9,12.48
48.0,19.53
44.99,16.79
99.99,16.46
39.9,9.34
89.0,25.9
78.0,36.0
99.0,9.51
41.9,7.39
15.9,15.1
126.8,26.46
119.99,38.39
67.9,19.72
136.0,23.53
59.9,15.17
110.0,11.79
19.9,22.86
29.99,8.37
29.49,20.31
130.0,10.45
50.9,12.7
59.9,17.67
42.9,16.11
12.25,7.78
18.95,14.52
16.9,7.78
29.99,8.72
55.99,15.27
329.0,17.4
85.0,15.47
63.0,15.32
29.9,26.89
78.0,18.65
59.8,9.73
119.99,22.77
16.0,11.85
55.0,13.05
42.0,15.56
118.6,31.58
88.9,14.71
229.9,29.98
113.0,18.04
53.99,11.88
29.5,24.84
439.0,16.82
24.9,14.11
359.5,33.96
34.0,26.54
169.9,36.19
105.9,14.83
19.8,12.69
117.56,23.4
330.0,19.94
96.99,29.08
69.9,17.4
135.5,12.15
259.9,13.32
99.99,16.95
56.99,17.65
46.55,15.23
75.5,11.73
23.99,15.79
76.49,15.29
76.49,15.29
309.0,46.01
64.99,18.71
199.99,8.26
26.9,20.4
99.9,9.83
130.0,26.99
